|Title|Description
618|UX Designer – Senior|"Job Features
Job Category
Senior

Job Level
Senior Level

Job Industry
UX/UI

Job Description
TA Digital focuses on delivering digital solutions around some of the top platforms in the worlds in CMS, Commerce, Digital Marketing and CRM spaces like Adobe, Hybris, Episerver, Magento, Sitecore, Elastic Path, Acquia, BigCommerce, Marketo, Salesforce, Coveo and MS Dynamics.
Description
The Sr. UX Designeris responsible for developing the strategic vision for client engagements and ensuring the UX team delivers on that vision. S/he articulates the customer journey for TA Digital’s clients – from initial acquisition to ongoing loyalty and end-goal realization. S/he will help define and shape customer experiences across every digital touch point. S/he possesses a keen ability to understand user behaviors and bring them to life seamlessly across all digital channels.
Key Responsibilities
Guides and plays an active role in the creation and delivery of well-designed documentation (user personas, experience maps, interactive and static wireframes, prototypes etc.) to support the design and execution of a range of products and marketing campaigns.
Ensures collaboration and clear communication with cross-functional teams, disciplines and clients to facilitate the implementation of strategic vision.
Defines best practices and deliverables to facilitate the creation and final execution of the UX deliverables.
Provides guidance and critical feedback to the execution of UX team deliverables based on strategic vision.
Collaborates with cross-disciplinary teams to concept and develop interactive solutions.
Creates thought leadership content that help inform clients and demonstrate the agency’s depth of knowledge.
Additional Competencies
An accomplished communicator and capable of contributing to thought leadership marketing.
Exceptional team player with the confidence and integrity to earn client and internal team support quickly.
Genuine passion and curiosity about information consumption and a desire to make experiences more delightful and efficient.
Solid work ethic, self-driven with the ability to work with minimal supervision.
Excellent Presentation skills.
Experience Requirement
5-7 years of experience in a UX strategy, design or related role.
Bachelors or Masters in User Experience, Human Computer Interaction, Psychology, Visual Communication or related fields.
Experience solving for ongoing, personalized experiences across platforms, including responsive websites, mobile websites, mobile applications and Web-delivered applications.
Proficiency in documentation and prototyping tools such as Axure, InVision, XD and Sketch.
Able to clearly form and articulate a UX point of view in verbal and written form.
Ability to concept ideas holistically across multiple channels.
Ability to iterate on concepts, driving definition to detailed execution.
Working knowledge of disciplines across the organization and the ability to leverage those resources at critical stages of delivery.
Depth and expertise in innovative digital creative experiences across B2B and B2C environments, including user research, interaction, and experience.
General understanding of web technologies like content management systems, marketing automation, dynamic content, ecommerce, SEO, personalization, translation/localization, etc.
Benefits
Medical; Dental; Vision; Retirement Planning"
619|UX Designer/Chandler, AZ|"About Capgemini
A global leader in consulting, technology services and digital transformation, Capgemini is at the forefront of innovation to address the entire breadth of clients’ opportunities in the evolving world of cloud, digital and platforms. Building on its strong 50-year heritage and deep industry-specific expertise, Capgemini enables organizations to realize their business ambitions through an array of services from strategy to operations. Capgemini is driven by the conviction that the business value of technology comes from and through people. It is a multicultural company of over 200,000 team members in more than 40 countries. The Group reported 2018 global revenues of EUR 13.2 billion (about $15.6 billion USD at 2018 average rate).
Visit us at www.capgemini.com. People matter, results count.
Job Description
UX Designer
Chandler, AZ
Fulltime

Job Description
We are looking for a senior visual designer who is also passionate about UX User experience and able to understand our business requirements and any technical limitations as well as be responsible for conceiving and conducting user research interviews and surveys and translating them into sitemaps user flows customer journey maps wireframes mockups and prototypes.

Responsibilities
Design and deliver wireframes user stories user journeys and mockups optimized for a wide range of devices and interfaces
Translate concepts into user flows wireframes mockups and prototypes that lead to intuitive user experiences
Facilitate the client s product vision by researching conceiving sketching prototyping and user testing experiences for digital products Identify design problems and devise elegant solutions
Make strategic design and user experience decisions related to core and new functions and features
Requirements
Three or more years of visual design experience
Preference will be given to candidates who have experience designing complex solutions for complete digital environments
Expertise in standard UI UX software such as Sketch OmniGraffle Axure Balsamiq Framer and the like is a must Basic HTML5 CSS3 and JavaScript skills are a plus
Ability to work with clients to understand detailed requirements and design complete user experiences that meet client needs and vision
Extensive experience in using UX design best practices to design solutions and a deep understanding of mobile first and responsive design
What we offer
Your career matters to you and is important to us too. Because your goals and needs are constantly evolving, we offer visibility, leeway and support to help you grow and progress in your career. This approach builds notably on our comprehensive competency framework, our personal development, training and career management programs, and our University innovative and business-focused learning curriculums.
We promote a culture of diversity. We believe working with talented individuals from different backgrounds and points of view is a strategic advantage and an ongoing opportunity. Diversity enriches our creative solutions and adds value for our clients.
With the digital tech sector growing at a rapid pace and women significantly underrepresented in the industry, we are determined to inspire and recruit more women into technology and build diverse teams that reflect the clients we serve.
Our Shared values have been at the heart of the group since our formation. They are honesty, boldness, trust, freedom, team spirit, modesty and fun. These values influence the way we meet client needs while respecting the regulatory requirements of each country in which we operate, and the way we promote ethically sound practices within Capgemini and in our partnerships.
Capgemini is committed to building a workforce of employees with diverse backgrounds and work experiences. We strongly encourage women, veterans and active military service personnel to apply.
Disclaimer
Capgemini is an Equal Opportunity Employer encouraging diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, national origin, gender identity/expression, age, religion, disability, sexual orientation, genetics, veteran status, marital status or any other characteristic protected by law.
This is a general description of the Duties, Responsibilities and Qualifications required for this position. Physical, mental, sensory or environmental demands may be referenced in an attempt to communicate the manner in which this position traditionally is performed. Whenever necessary to provide individuals with disabilities an equal employment opportunity, Capgemini will consider reasonable accommodations that might involve varying job requirements and/or changing the way this job is performed, provided that such accommodations do not pose an undue hardship.
Click the following link for more information on your rights as an Applicant - http://www.capgemini.com/resources/equal-employment-opportunity-is-the-law
Applicants for employment in the US must have valid work authorization that does not now and/or will not in the future require sponsorship of a visa for employment authorization in the US by Capgemini."
620|UX/UI Designer|"Start a Rewarding Career with Alliant:
What will your day look like?
You will be the hands-on person responsible for designing the best possible digital experience for Alliant Credit Union members in our digital channels. The incumbent will be responsible for maintaining a unified Alliant user interface across applications and focus on creating best practices and processes for helping the organization infuse human-centered design into its digital capabilities.

The UX/UI Designer will oversee all elements of design, including: Ideation and Concept development, Information Architecture (IA), Visual and User Interface design (UI), User Interaction design (IX), Usability, and ADA Compliance. The UX/UI Designer will work with the business and technology groups to balance the needs and capabilities of the organization with the best possible member experience. Work involves providing thought leadership and paving the way for new interactions and product experiences.

The UX/UI Designer will help instill a design culture in our business and raise the bar for design across our digital channels. The incumbent will be passionate about providing the best user experience through all digital channels and will have deep understanding of design, technology and user behavior. The incumbent will have the ability to visualize and design creative, simple customer experiences. Resources required are the ability to have a strong vision for how technology and design can create usable, accessible and gratifying user experiences within web and application development, mobile, and other emerging platforms.
Work requires an analytical and creative designer who is able to work with business partners across the organization to develop new features and solve outstanding challenges.
Responsibilities:
Do you see yourself doing this?
Design interactive prototypes and user interfaces
Identify design problems and devise elegant, creative solutions
Develop strategic designs and user-experience decisions related to core, and new, functions and features
Take a user-centered design approach and rapidly test and iterate your designs
Maintain the Alliant Design System through updates and releases
Develop Sketch symbols based on new component designs, integrate with existing Design System
Ability to clearly articulate design decisions in written and oral form
Lead collaborative working sessions such as design thinking, story mapping and design sprints.
Collaborate with other team members and stakeholders
Have cross platform design experience (web, mobile, tablets, email)
Uphold and expand Alliant’s brand
Work collaboratively with internal stakeholders to educate them in User-Centered Design best practices
Uncover and understand user requirements, organization goals, and technical capabilities to apply to designs
Proactively stay up-to-date on trends in Digital Design as well as in the financial services industry
Strong conceptual and problem-solving skills
Hands-on experience with front-end development technologies and frameworks including HTML5, CSS, etc.
Collaborate with engineers and QA to ensure design quality at each step of the development process
Qualifications:
What makes you a great fit?
You’ll be a great fit if in addition to the completion of a Bachelor’s degree in Design, with a focus on user experience, interaction design, communications design or related field, and you have:

3-5 years’ experience in a UI/UX Design role, required
Certification from a recognized UX authority is a plus
Basic understanding of agile product development
Expertise in usability, accessibility and responsive design best practices
Ability to be flexible in prioritizing work, managing multiple tasks and meeting deadlines
Excellent communication and presentation skills
Proficiency with prototyping tools such as Sketch, Axure, InVision, Photoshop

When you’re happy, we’re happy!
As a thank you for joining our team, you’ll benefit from:
Competitive medical, dental, and free vision benefits
Competitive compensation plan
Contributions towards gym memberships
Generous PTO and banking holidays off

Still not convinced?
We’re on the list of 100 Best Medium Companies to work for, check it out here. For more details you can also visit our Glassdoor and LinkedIn profiles."
621|UX Designer I|"Company Overview

Fanatics is the global leader in licensed sports merchandise and changing the way fans purchase their favorite team apparel and jerseys. Through an innovative, tech-infused approach to making and selling fan gear in today's on-demand culture, Fanatics operates more than 300 online and offline stores, including the e-commerce business for all major professional sports leagues (NFL, MLB, NBA, NHL, NASCAR, MLS, PGA), major media brands (NBC Sports, CBS Sports, FOX Sports) and more than 200 collegiate and professional team properties, which include several of the biggest global soccer clubs (Manchester United, Real Madrid, Chelsea, Manchester City). Fanatics offers the largest collection of timeless and timely merchandise whether shopping online, on your phone, in stores, in stadiums or on-site at the world's biggest sporting events.

About the Team

Fanatics is first and foremost a technology company. We are powered by cutting-edge tech created by our small agile teams using the latest tools and technologies under our highly analytical, forward thinking, and open-minded leadership. As the global leader in licensed sports merchandise, we challenge ourselves by improving our new fully responsive NodeJS cloud commerce platform, Elasticsearch engine, and deep data science capabilities while building the best-in-class retail manufacturing and supply chain technologies. Our tech teams work together to revolutionize data science and engineering initiatives, provide highly scalable real-time and streaming platforms, and create secure e-commerce and in-stadium fan experience products. Our own e-commerce platform transacts in over 190 countries, 17 languages, and 14 currencies. Our motto is “#GSD”—get stuff done—and we do just that. If you want to be at the nexus of sports, commerce, and technology, come be a part of our industry-leading team here at Fanatics Tech.

UX designer I has a firm understanding of the design process from end to end and is working towards mastering the skills needed for each step - from initial sketches through iterations to final specs and documentation. UX Designers must be execution oriented and able to work with requirements, collaborate with peers.

Responsibilities

Assisting team members in generating ideas and gathering requirements
Working closely with product managers, designers, and developers to understand feasibility and contribute design concepts
Support facilitating and completing projects with teammates
Create low and high level wireframes
Create prototypes to communicate design intention
Comparative analysis
Generative and participatory design research
Iterative testing
Create detailed design specifications and guidelines

Requirements

Mobile-first design approach
An eye for visual design
Expertise in Sketch with experience in Photoshop, Principle, InVision, Origami and a functional understanding of CSS.
A solid grasp of user-centered design and testing methodologies, and usability and accessibility concerns.
Ability to clearly and effectively communicate design processes, ideas, and solutions to teams and stakeholders
Be able to work with a remotely distributed team
Be willing to help teammates, share knowledge and experience with them, and learn from them.
Be open to receiving feedback and constructive criticism.

Tryouts are open at Fanatics! Our team is passionate, talented, unified, and charged with creating the fan experience of tomorrow. The ball is in your court now.

NOTICE TO CALIFORNIA RESIDENTS/APPLICANTS: In connection with your application, we collect information that identifies, reasonably relates to or describes you (“Personal Information”). The categories of Personal Information that we collect include your name, government issued identification number(s), email address, mailing address, other contact information, emergency contact information, employment history, educational history, criminal record, and demographic information. We collect and use those categories of Personal Information about you for human resources and other business management purposes, including identifying and evaluating you as a candidate for potential or future employment or future contract positions, recordkeeping in relation to recruiting and hiring, conducting criminal background checks as permitted by law, conducting analytics, and ensuring compliance with applicable legal requirements and Company policies."
622|UX/UI Designer eBusiness Intern|"Internship Objective:
As a User Experience (UX) Designer Intern at MilliporeSigma you’ll be at the front line of innovation and technology, helping to bring ideas from concept to implementation. The User Experience (UX) Designer Intern is an analytical problem solver that can synthesize user research and business requirements into intuitive design solutions that deliver a compelling user experience to our customers balanced with an understanding of our business goals. Designers work as part of the user experience team in a highly collaborative interdisciplinary environment. In this role, you will have the opportunity to design the user experience for future features on the leading ecommerce site in the life science industry.

Translating business and user requirements into design solutions for end-users and other stakeholders
Proposing pragmatic solutions that are consistent with industry best practices and user expectations, while balancing technical, data and schedule constraints
Collecting and analyzing both quantitative and qualitative data to make design decisions based on test results and usability standards/best practices
Prototyping applications on paper and in HTML as needed
Working closely with development teams
Extensive knowledge of various web development technologies, trends in technology and design patterns including mobile/responsive design is required

Ideal academic profile, i.e. degrees, major(s) / focus areas:
Technical degree in Design, Information Technology or Computer Science
Currently pursuing a Masters or MBA

Skills, experience or capabilities for the internship:
Knowledge of UCD principles
Experience designing for responsive web and mobile apps
Experience with UX deliverables (storyboards, wireframes, low/high fidelity designs/prototypes)
Working knowledge of web services & modern application architectures (REST, SPAs, HTML, CSS, JS)
Experience with Adobe products (Illustrator, Photoshop) and preferably Axure and Sketch.

RSRMS
Job Requisition ID: 202594
Location: St. Louis
Career Level: A - Current Student
Working time model: full-time
US Disclosure
The Company is an Equal Employment Opportunity employer. No employee or applicant for employment will be discriminated against on the basis of race, color, religion, age, sex, sexual orientation, national origin, ancestry, disability, military or veteran status, genetic information, gender identity, transgender status, marital status, or any other classification protected by applicable federal, state, or local law. This policy of Equal Employment Opportunity applies to all policies and programs relating to recruitment and hiring, promotion, compensation, benefits, discipline, termination, and all other terms and conditions of employment. Any applicant or employee who believes they have been discriminated against by the Company or anyone acting on behalf of the Company must report any concerns to their Human Resources Business Partner, Legal, or Compliance immediately. The Company will not retaliate against any individual because they made a good faith report of discrimination.

North America Disclosure
The Company is committed to accessibility in its workplaces, including during the job application process. Applicants who may require accommodation during the application process should speak with our HR Services team at 855 444 5678 from 8:00am to 5:30pm ET Monday through Friday."
623|Senior UI Designer|"Experian’s Consumer Services (ECS) group is defining the next Big Data thing for consumers.

Experian’s Product team is seeking a talented Sr. UI Designer who will create innovative product experiences for our portfolio of responsive websites and native mobile apps (iOS and Android). The ideal candidate should not only be a subject matter expert, but also an industry thought leader with a strong and well-articulated product design perspective who draws inspiration from and actively contributes to the UI and product design community. The ideal candidate is passionate about inventing best-in-class products and is a tireless advocate for the end user, with deep empathy for their everyday struggles and challenges.

We are seeking someone who will thrive in our energetic, multi-disciplinary and high pace environment. Someone who loves the craft of design and is forward-thinking, living and breathing the newest trends in screen-based design—who loves creating innovative experiences that constantly raise the bar.

Responsibilities:
Create and support the development of our design system.
Create amazing experiences and pixel perfect designs, working with the UX, product and development teams to create and ship on a regular basis.
Ensure that your designs are coded properly.
Understand qualitative and quantitative research data, business goals and requirements, and translate them into functional designs.
Develop expert-level knowledge of competitive and complementary products.
Make timely, informed decisions that take into account the facts, goals, constraints and risks.
Create solutions designed to scale and grow over time, as product functionality and content matures and as user requirements evolve.
Rapidly prototype using Principle, Proto.io or other tools.
Participant in usability testing through prototyping and research efforts to ensure that all projects are driven by user needs and business outcomes.

Desired Technical Skills and Experience:
Undergraduate degree in design (or related field) or comparable professional experience.
Strong portfolio illustrating digital interfaces as they apply to products that are consumer-facing, products, mobile, tablet, and more.
Experience creating high-quality production ready components and interactions patterns that can be reused across the product in a fast-paced, dynamic startup-like environment.
Ability to write and publish thorough documentation for a design system.
Experience designing for responsive web and native mobile apps on iOS and Android.
Expert level in key tools of the trade - Sketch, Creative Cloud Suite, or similar.
Has an excellent understanding of color theory, typography and layout.
Experience in an agile team environment. (Jira, Wrike, Asana,)
Possess creative ideas with problem solving mindset.
Thorough understanding and knowledge of UI / UX trends and best practices including interaction design patterns.
Clearly articulate design decisions that are supported by sound rationale.
A team player with a fierce sense of pride and ownership over the quality of the product who can effectively collaborate with developers and embrace a ""pair design"" mindset.
Knowledge of consumer credit scores and reports.


EOE Including Disability/Veterans"
624|Vice President, Lead User Experience (UX) Designer|"Description
About this role
Digital Marketing:
The Global Digital Team is part of the fast-growing global marketing function at BlackRock which seeks to scale our products, embody our brand and better engage a multi-trillion dollar audience of investors, advisors and institutions. The Digital team is at the center of a company-wide focus on expanding how design, technology and data can serve our users better. We are building the firm’s digital vision, developing product/UX strategies and collaborating across the business to launch simple, design-forward and user-centric experiences across our web, mobile, native app and digital assets.
Role Description:
We are looking for a Lead User Experience Designer. This role is responsible for championing and practicing user-centered design principles and methodologies while leading User Experience for the Design System of BlackRock’s global digital experiences. Within BlackRock, this is a Vice President-level position within the Marketing capability.
More specifically, you will:
Champion user-centered design principles to create experiences that meet user needs and address business goals
Transform ideas, feedback and business opportunities into reusable, scalable design system patterns and components that meet user needs
Identify content and design gaps by evaluating existing content and design throughout our global site ecosystem
Create easy-to-understand UX, design, and content guidelines for internal users
Champion our design system internally and externally
Collaborate with key project team members, including visual designers, product managers, engineers and stakeholder to deliver end-to-end solutions
Lead the design of user interface and information architecture using participatory and iterative design techniques, including observational studies, customer interviews, usability testing, heuristic site evaluations, competitive site analysis and other forms of requirements discovery
Create and revise information architecture documents including but not limited to; site maps, user profiles, user scenarios, use cases, wireframes, content matrices, flow diagrams/process maps, and detailed user interface specifications
Facilitate usability testing with internal and external users
Manage, mentor, and guide the work of the team’s mid-level UX designers.
Qualifications:
Bachelor’s degree in: Human Computer Interaction, Industrial Design, Graphic Design, or other relevant field.
Minimum 5 years professional experience as a practicing UX designer: Specific experience designing and managing design systems, internationalization, localization and accessibility is a plus.
Strong portfolio of previous professional work with clear understanding of your role and contributions on each project.
Strong demonstration of skill developing user flows, wireframes, sitemaps, user journeys.
Proficiency in design and prototyping tools such as Sketch, Creative Suite, Invision, etc.
Experience working with product owners to capture requirements and features in an Agile Scrum project management framework.
Experience working with engineers to convey the technical behavior of the interface; technical proficiency in front end behaviors, ability to apply user experience best practices cross platform and regardless of device type.
Can operate independently as a self-starter with a distributed team.
Clean aesthetic with proficiency in visual design principles.
Excellent verbal and superior writing / presentation skills are essential.
About BlackRock
BlackRock’s purpose is to help more and more people experience financial well-being. As a fiduciary to investors and a leading provider of financial technology, our clients turn to us for the solutions they need when planning for their most important goals. As of December 31, 2019, the firm managed approximately $7.43 trillion in assets on behalf of investors worldwide.
For additional information on BlackRock, please visit www.blackrock.com/corporate | Twitter: @blackrock |
Blog: www.blackrockblog.com | LinkedIn: www.linkedin.com/company/blackrock
BlackRock is proud to be an Equal Opportunity and Affirmative Action Employer. We evaluate qualified applicants without regard to race, color, national origin, religion, sex, sexual orientation, gender identity, disability, protected veteran status, and other statuses protected by law.
BlackRock will consider for employment qualified applicants with arrest or conviction records in a manner consistent with the requirements of the law, including any applicable fair chance law."
625|Sr. UX Designer|"COMPANY OVERVIEW:

TIAA is the leading provider of financial services in the academic, research, medical, cultural and government fields. We offer a wide range of financial solutions, including investing, banking, advice and education, and retirement services.
POSITION SUMMARY:
This position requires a Sr. UX Designer with a background in digital interactive site design. Candidates should possess knowledge of human factors, HCI and a demonstrated ability to produce high-quality experiences that organize complex high volume transactional websites into well-integrated systems to solve customer needs.

As part of the UX information architecture team, the successful candidate will lead multiple interactive projects and generate design through the use of appropriate tools, resources and processes. The candidate will collaborate with internal team members (management, design, copywriting, development, testing) and vendors.

KEY RESPONSIBILITIES AND DUTIES:
Develop UX/IA documentation such as site outlines, process flows, sketches, scenarios, personas, wireframes and navigation models for web, desktop, and mobile applications to define functionality and user behavior.
Collaborate with Business Owners, Product Managers, UX Visual Designers, Developers, UX Content and other stakeholders to determine user interface needs.
Maintain working knowledge about emerging user interface / interaction design standards and best practices.
Use a data-driven approach and analysis for design experiences.
Partner with our Prototyping and Development Team to ensure technical feasibility and flawless implementation.
Review designs throughout the development lifecycle to ensure integrity of information architecture.
Required Skills:
5 or more years of experience as a senior Information Architect, Interaction Designer, User Experience Designer, or similar role
Motion experience required (Adobe after effects)
Hands on experience using industry standard tools (Illustrator, InVsion, or similar programs)
Experience with client facing (presentations) to either internal or external clients
Portfolio required with submission

Desired Skills:
Experience working as part of a team in multiple software project methods such as Waterfall SDLC and Agile."
626|UX Designer, Advisor|"As a UX Product Designer, Advisor you will be an integral part of an innovative and bold initiative that takes a modern approach of disciplined agile and lean software practices aimed at transforming healthcare and pharmacy. The UX Product Designer, Advisor is essential to ensuring product success and end-user satisfaction in a highly collaborative environment that follows the Extreme Programming (XP) methodology. The UX Product Designer, Advisor position is responsible for taking a user-centered approach to design in finding the right solution for users as part of small, cross-functional product teams. You will help educate both business and technology teams on the XP process and how the traditional UX role changes, as well as lead products from discovery through iterative delivery.

A firm understanding of user-centered design principles and user research methodologies is crucial for success in the role. Empathy, creative problem-solving, comfort with uncertainty, pairing with team members, excellent communication skills, curiosity and learning are the foundational characteristics of the UX Product Designer, Advisor. The position is located in the Scottsdale, AZ office and candidates must be able to be in the office daily to work with their product team.

Additional responsibilities of the UX Product Designer, Advisor include:
‒ Solve the right problem through the understanding of user needs in order to deliver new or improved products and services that have real impact
‒ Bring a lean/iterative mindset; be open to having conversations over documentation
‒ Full-stack designer: assist with all dimensions of design – research, usability evaluation, information architecture, wireframes, visual, CSS and HTML – it’s ok not be an expert in all, as long as you are open and want to learn
‒ Work with cross-functional teams and pair with everyone – other designers, product managers, and product engineers
‒ Embrace an agile mindset: be willing to adapt and experiment with design process
‒ Stay up-to-date on UX/UI design industry best practices and trends

Required Qualifications
5+ years’ professional experience as a UX Architect, UX Designer, or Product Designer role.
2+ years’ experience in at least one of the 3 design pillars: user research, interaction design or visual design.
1+ years of working effectively with Agile and lean philosophies
1+ years’ experience working independently with clients or stakeholder and designing business or enterprise applications
1+ years’ experience executing user-centered design methodologies by leading product design decisions from research through implementation
1+ years’ experience working in design and prototyping software tools such as Axure, InVision or Sketch
1+ year of experience with modern front-end technologies and open source frameworks (e.g. Material Design, HTML/CSS, grid systems, responsive design)

Preferred Qualifications
Experience with UX design advocacy within large business and technology organizations
Exceptional written, verbal, and visual communication skills along with a strong work ethic
Ability to rapidly prototype
Willingness to present on design topics internally
Knowledge of the pharmacy and healthcare industries
Knowledge of cloud-based technology platforms

Education
Bachelor's Degree in Human-Computer Interaction, Psychology, Fine Arts, Computer Science or Similar. Equivalent years of experience in lieu of degree considered.

Business Overview
It’s a new day in health care.

Combining CVS Health and Aetna was a transformative moment for our company and our industry, establishing CVS Health as the nation’s premier health innovation company. Through our health services, insurance plans and community pharmacists, we’re pioneering a bold new approach to total health. As a CVS Health colleague, you’ll be at the center of it all.

We offer a diverse work experience that empowers colleagues for career success. In addition to skill and experience, we also seek to attract and retain colleagues whose beliefs and behaviors are in alignment with our core values of collaboration, innovation, caring, integrity and accountability.

CVS Health is an equal opportunity/affirmative action employer. Gender/Ethnicity/Disability/Protected Veteran – we highly value and are committed to all forms of diversity in the workplace. We proudly support and encourage people with military experience (active, veterans, reservists and National Guard) as well as military spouses to apply for CVS Health job opportunities. We comply with the laws and regulations set forth in the following EEO is the Law Poster: EEO IS THE LAW and EEO IS THE LAW SUPPLEMENT. We provide reasonable accommodations to qualified individuals with disabilities. If you require assistance to apply for this job, please contact our Advice and Counsel Reasonable Accommodations team. Please note that we only accept applications for employment via this site.

If technical issues are preventing you from applying to a position, contact Kenexa Helpdesk at 1-855-338-5609 or cvshealthsupport@us.ibm.com. For technical issues with the Virtual Job Tryout assessment, contact the Shaker Help Desk at 1-877-987-5352."
627|UX Designer, Device Design Group|"Bachelor’s degree in Interaction Design, Graphic Design, or equivalent design-related field
3+ years of experience as an interaction designer, user interface designer, or similar role
Experience using best practices for information architecture and design, as well as knowledge of usability principles and techniques
Experience in a variety of design tools such as Photoshop, Illustrator and Sketch

Amazon’s Device Design Group has launched revolutionary products like Echo, Fire TV, Alexa Communications, and more. Are you interested in joining the team to lead Amazon’s next innovation?

Our design studio is looking for an exceptional, visually-driven user experience designer to join our growing user experience design team. You will craft elegant, customer-focused experiences, collaborate with designers, researchers, engineers and product managers – working on projects throughout the planning, design and development lifecycle. You will advocate for design excellence with both hands-on building and meeting with partners. You will contribute to product vision, and collaborate with a team that defines and designs user interfaces, systems, and the interaction, visual, and motion design patterns for Echo UX.

Responsibilities:
Design beautiful, useful, and desirable user interfaces and experiences in a team environment
Create user-centered designs by considering market analysis, customer feedback, site metrics, and usability findings
Use business requirements, user and market research to assist in developing scenarios, use cases, and high-level requirements
Design the UI architecture, interface, and interaction flow of applications and experiences
Develop conceptual diagrams, wireframes, visual mockups, click-throughs, and prototypes
Develop and maintain detailed user-interface specifications and design patterns
Be a passionate and effective advocate for design with non-design audiences
Write effectively to communicate design rationales and benefits to Amazon customers

Experience with research and human-centered design with a portfolio or samples of work demonstrating experience creating user-centered design solutions
Experience with consumer brand experience design and a understanding of storytelling
Ability to extract abstract concepts and quickly turn around rigorous flows and mockups reflecting a range of options
Visual design expertise demonstrated through mockups and style guides
Additional design skills in related fields, including filmmaking, motion design, and prototyping
Experience in designing interactions for voice led devices
Proficiency in presenting design work to user experience teams, product and engineering teams, and executives for review and feedback

Amazon is an Equal Opportunity Employer – Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation / Age"
628|UX Designer, Alexa Shopping|"Degree in Design, Human Computer Interaction, or equivalent professional or military experience
4+ years of experience as a UX designer, interaction designer, product designer, or similar discipline.
Portfolio demonstrating a history of creating intuitive and simple customer-focused design

Alexa Shopping seeks a UX Designer to lead product design development for our core purchase experience. If you have a passion for building exceptional experiences, have demonstrated successful product design, and love inventing new interactions that feel intuitive and familiar, join Amazon's Alexa Shopping team and help us pioneer a new way of shopping.

Our team is at the intersection of emerging technology and the core retail capabilities Amazon's customers know and trust. Daily, we are defining new interaction models which will reach customers at scale. The ideal candidate is at ease visualizing an experience in the abstract and then driving that vision into clear design artifacts. They are comfortable working in an Agile environment with user research, engineering, and product management partners. They have a comprehensive understanding of the current state of eCommerce and voice assistant applications with a critical awareness of user-centered design.

Responsibilities
Deliver design artifacts to communicate CX. Identify and create design at appropriate fidelity. To this end, develop conceptual models, wireframes, mockups, and prototypes to communicate both high-level design strategies and detailed interaction behaviors
Collaborating effectively with an Agile, multi-disciplinary team. Work closely with product managers, hardware, software and firmware developers, and other designers to define and produce innovative solutions to customer problems.
Contribute to the customer experience roadmap. Define features across applicable devices and locales, for near and long-term delivery.
Use behavioral and research data to support your design. Substantiate your work with quantitative, behavioral data, customer feedback, and usability findings.
Define patterns. Develop and maintain specifications others can apply to scale.
Advocate for and follow customer-centered design. Present to business and design leadership, and effectively advocate for the customer in a corporate environment. Foster shared understanding of the customer needs and how design, technical, and business intersect to meet them.

Ability to rapidly iterate, delivering wireframes, mocks, and prototypes which approximate the customer experience
Ability to scope design initiatives, manage, and prioritize work items
Ability to communicate, present, and gracefully defend your team’s design decisions
Desire to work in a start-up style environment, where iteration and learning is encouraged
Experience with voice interface design
High-level understanding of HTML 5, CSS, JavaScript
Experience designing products for scale and global markets
Experience with multiple platforms and form factors, including smartphone, tablet, multi-modal, and wearables
Amazon.com is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation."
